iter	R2	RMSE
0	-1.910255376	22381.33766
1	-1.663554502	21411.70657
2	-1.440020553	20493.55169
3	-1.238163689	19627.56445
4	-1.055076419	18807.64753
5	-0.8898233311	18035.62066
6	-0.7384892859	17298.42243
7	-0.602819121	16609.73664
8	-0.4794993688	15957.97871
9	-0.3673607635	15341.29588
10	-0.2655125318	14758.89062
11	-0.1734805561	14212.10601
12	-0.08997290278	13697.09096
13	-0.01391972074	13210.59183
14	0.05513146589	12752.81861
15	0.1175133828	12324.64882
16	0.174900113	11917.18697
17	0.2261814344	11540.9102
18	0.2725581237	11189.73079
19	0.3150892241	10857.69127
20	0.3542216212	10542.95225
21	0.3895858387	10250.21062
22	0.4221298577	9973.224999
23	0.4513115843	9718.145225
24	0.4784873308	9474.426277
25	0.5028962545	9250.048437
26	0.5254105857	9038.149333
27	0.5450183939	8849.473007
28	0.5636533488	8666.351762
29	0.5800401773	8502.063827
30	0.5958147324	8340.858027
31	0.6105418972	8187.491481
32	0.6237071679	8047.916504
33	0.6361238736	7914.022316
34	0.6469226947	7795.7049
35	0.6565801718	7688.350474
36	0.666885482	7572.116193
37	0.6764675467	7462.415296
38	0.6857455622	7354.636264
39	0.6940473747	7256.840559
40	0.7013659081	7169.521669
41	0.7081911382	7087.119039
42	0.7145141934	7009.914968
43	0.7202686177	6938.907289
44	0.7257017514	6871.190772
45	0.7306424803	6809.026766
46	0.7351720308	6751.533303
47	0.7395137942	6695.960053
48	0.7437513847	6641.271774
49	0.7472751539	6595.450414
50	0.7509910744	6546.783005
51	0.7538854285	6508.623544
52	0.7569992482	6467.319219
53	0.7599176362	6428.36634
54	0.7624835346	6393.922236
55	0.7651852217	6357.453645
56	0.7674772843	6326.349522
57	0.7696727921	6296.411604
58	0.7716686085	6269.072623
59	0.7735041651	6243.823231
60	0.7753759559	6217.969825
61	0.7769565608	6196.054308
62	0.7786363763	6172.677922
63	0.7799272345	6154.653952
64	0.7813897446	6134.169256
65	0.7829338366	6112.467378
66	0.7839992456	6097.448251
67	0.7851339873	6081.410946
68	0.7862900219	6065.029102
69	0.7876301164	6045.983445
70	0.788730325	6030.302124
71	0.7895691267	6018.319197
72	0.7904780958	6005.306879
73	0.7915167844	5990.402965
74	0.7922690058	5979.586311
75	0.7931490482	5966.906752
76	0.793846424	5956.839867
77	0.7945460571	5946.723272
78	0.7953701346	5934.785111
79	0.7959989102	5925.660052
80	0.7967434766	5914.836383
81	0.7974483654	5904.571219
82	0.7980724506	5895.467865
83	0.7985896759	5887.912581
84	0.7993437005	5876.880887
85	0.7999398447	5868.144369
86	0.8004901344	5860.068291
87	0.8010071798	5852.469954
88	0.8016864064	5842.473232
89	0.8021701007	5835.343877
90	0.8026569014	5828.15993
91	0.80315957	5820.732508
92	0.8036954784	5812.803483
93	0.804302025	5803.816263
94	0.8048328287	5795.939893
95	0.805343704	5788.349111
96	0.8060682611	5777.566261
97	0.8065028125	5771.089607
98	0.8069530365	5764.371689
99	0.8073557252	5758.356421
100	0.8079316642	5749.74224
101	0.8085726907	5740.139363
102	0.8090676445	5732.713718
103	0.8096094098	5724.574731
104	0.8102772407	5714.525899
105	0.810867621	5705.627726
106	0.8112410296	5699.992563
107	0.8115287264	5695.647088
108	0.8120349492	5687.992858
109	0.8124341759	5681.949165
110	0.8128008562	5676.392509
111	0.813097698	5671.890194
112	0.8135735589	5664.665159
113	0.8140478402	5657.454927
114	0.8146820408	5647.79915
115	0.8151123715	5641.237901
116	0.815343413	5637.712064
117	0.8156822326	5632.537474
118	0.8159963518	5627.735867
119	0.816304641	5623.019391
120	0.8166796983	5617.2761
121	0.8171206458	5610.516306
122	0.8175493907	5603.93576
123	0.8177853333	5600.311121
124	0.8181103392	5595.314416
125	0.8184012679	5590.83783
126	0.8187443732	5585.553781
127	0.8192347099	5577.993584
128	0.819617926	5572.077871
129	0.8198835338	5567.973992
130	0.8202481118	5562.336004
131	0.8205352007	5557.892315
132	0.8208717984	5552.677778
133	0.8211798377	5547.901368
134	0.8216399127	5540.759852
135	0.8218691024	5537.198815
136	0.8220904094	5533.758083
137	0.8224081618	5528.814137
138	0.8227217237	5523.931054
139	0.8230078343	5519.471699
140	0.8232250257	5516.08412
141	0.8233892595	5513.52115
142	0.8237803767	5507.412721
143	0.8241248389	5502.02733
144	0.8243741542	5498.126193
145	0.8245561336	5495.27694
146	0.8248121617	5491.265802
147	0.8250252686	5487.924866
148	0.8253548023	5482.754666
149	0.8255906638	5479.051136
150	0.8258465551	5475.030262
151	0.8264026593	5466.28188
152	0.8266602882	5462.224228
153	0.8269088258	5458.306905
154	0.8272184899	5453.422202
155	0.827676236	5446.193598
156	0.8279630538	5441.659354
157	0.8281296396	5439.024098
158	0.8284368659	5434.160668
159	0.8287135212	5429.777455
160	0.8290417725	5424.57218
161	0.8295390892	5416.676405
162	0.8297481489	5413.353779
163	0.8300325259	5408.830841
164	0.8304204729	5402.654547
165	0.8307566174	5397.297258
166	0.8310053766	5393.329241
167	0.8312190506	5389.918544
168	0.831465737	5385.978213
169	0.8317746452	5381.039941
170	0.8319687501	5377.934619
171	0.8321568431	5374.923765
172	0.8324349666	5370.468677
173	0.8325820956	5368.110413
174	0.8328010466	5364.599026
175	0.8331116227	5359.614274
176	0.8334807651	5353.683495
177	0.833794274	5348.641382
178	0.8340348154	5344.769567
179	0.8341617877	5342.724658
180	0.8343236896	5340.116066
181	0.8345511332	5336.449299
182	0.8347173491	5333.768031
183	0.8350352499	5328.63614
184	0.8351777915	5326.333477
185	0.8353276514	5323.911517
186	0.8355729495	5319.944755
187	0.8358282015	5315.813884
188	0.8361300848	5310.924208
189	0.8364807441	5305.238838
190	0.836882963	5298.710001
191	0.8371451807	5294.449334
192	0.837286993	5292.143656
193	0.837470587	5289.15717
194	0.8377186808	5285.1188
195	0.8379019855	5282.133056
196	0.8380938719	5279.005721
197	0.8382968657	5275.695341
198	0.8384701071	5272.868514
199	0.8388064623	5267.375781
200	0.8390256206	5263.793809
201	0.8391798477	5261.271623
202	0.8393965401	5257.725855
203	0.8395363842	5255.436296
204	0.839688999	5252.936515
205	0.8398151785	5250.868836
206	0.83999927	5247.850702
207	0.8403718704	5241.736696
208	0.8404933024	5239.742575
209	0.8407373762	5235.732169
210	0.8409650384	5231.988652
211	0.8411092516	5229.615925
212	0.8412161836	5227.855887
213	0.8413408099	5225.803865
214	0.8416021324	5221.498464
215	0.8418263142	5217.80214
216	0.8420297945	5214.444875
217	0.842298118	5210.014444
218	0.8425050381	5206.595301
219	0.8426856699	5203.608708
220	0.8427765324	5202.105725
221	0.8428690829	5200.574375
222	0.8431145161	5196.511228
223	0.8432332956	5194.543691
224	0.8433427986	5192.729155
225	0.8434574808	5190.828117
226	0.8435126003	5189.914176
227	0.8436427795	5187.755028
228	0.8437998181	5185.149192
229	0.8441146797	5179.920555
230	0.8442782885	5177.20156
231	0.8444365421	5174.570202
232	0.8446172003	5171.564675
233	0.8447208151	5169.840096
234	0.8448260078	5168.088666
235	0.8450136159	5164.963564
236	0.8452414548	5161.165772
237	0.8454428172	5157.806982
238	0.8456099229	5155.017942
239	0.8457087519	5153.36775
240	0.8458193608	5151.520236
241	0.8459096457	5150.011705
242	0.8461172301	5146.541589
243	0.8462885633	5143.67571
244	0.8464844587	5140.397021
245	0.8466374205	5137.835457
246	0.8468438573	5134.376348
247	0.8471265741	5129.635287
248	0.8472158978	5128.13645
249	0.8473342319	5126.150147
250	0.8475209226	5123.014875
251	0.8477950295	5118.408062
252	0.8479876899	5115.167607
253	0.8481230697	5112.889354
254	0.8483463971	5109.128849
255	0.8484283037	5107.748968
256	0.8485357594	5105.938094
257	0.8487054105	5103.07778
258	0.848819306	5101.156605
259	0.8489593588	5098.793219
260	0.8490830386	5096.705215
261	0.8492550061	5093.800579
262	0.8493848046	5091.607106
263	0.8494844671	5089.922262
264	0.8495416703	5088.954962
265	0.8497157671	5086.009869
266	0.8498345733	5083.999116
267	0.8499032448	5082.836512
268	0.8500330996	5080.637354
269	0.8503377439	5075.474301
270	0.8504925444	5072.848758
271	0.8506229763	5070.635471
272	0.8508182861	5067.319469
273	0.8509197471	5065.595993
274	0.8510690148	5063.059375
275	0.8512745499	5059.564481
276	0.8514005692	5057.420471
277	0.8514664843	5056.298671
278	0.8516053436	5053.934631
279	0.8517164369	5052.042503
280	0.8518848468	5049.172814
281	0.851977073	5047.600597
282	0.8521056432	5045.407991
283	0.8523037239	5042.028102
284	0.8524031994	5040.329877
285	0.8525494598	5037.831913
286	0.8526489907	5036.131327
287	0.8527382116	5034.606409
288	0.8528463126	5032.758184
289	0.8529569376	5030.866103
290	0.8532148465	5026.452176
291	0.8533926811	5023.406405
292	0.8535785772	5020.220588
293	0.8536564915	5018.884722
294	0.8537347277	5017.542979
295	0.8538701289	5015.220011
296	0.8539737549	5013.441459
297	0.8540766955	5011.674045
298	0.8542221591	5009.175479
299	0.8543089827	5007.683554
300	0.8544529486	5005.208748
301	0.8545435554	5003.650569
302	0.8546564778	5001.707947
303	0.8547319218	5000.409651
304	0.8548356411	4998.624223
305	0.8548776694	4997.900564
306	0.854947038	4996.705921
307	0.8551200766	4993.724662
308	0.8551595008	4993.045178
309	0.8552278005	4991.867801
310	0.8553426186	4989.887895
311	0.8554796464	4987.523981
312	0.8555780924	4985.824963
313	0.8557918056	4982.134625
314	0.8560120738	4978.328236
315	0.8561342278	4976.216074
316	0.8561995919	4975.085496
317	0.8563149018	4973.090399
318	0.8564016776	4971.588472
319	0.8565064487	4969.774475
320	0.8566892605	4966.607702
321	0.8567339399	4965.833431
322	0.8567758468	4965.107098
323	0.8568288378	4964.188502
324	0.8569638408	4961.847464
325	0.8570948539	4959.574556
326	0.8572197952	4957.406015
327	0.8573399394	4955.319842
328	0.8574135412	4954.04139
329	0.8576241331	4950.381623
330	0.857706488	4948.949684
331	0.8578387424	4946.649255
332	0.85793926	4944.900137
333	0.8580088805	4943.688303
334	0.8581155946	4941.830227
335	0.8581517301	4941.200887
336	0.8582197991	4940.015174
337	0.8583250614	4938.181018
338	0.8583997728	4936.878785
339	0.8584954468	4935.210672
340	0.8586738678	4932.098324
341	0.8587281809	4931.150505
342	0.8588755029	4928.578666
343	0.858959941	4927.104004
344	0.8591177844	4924.346176
345	0.8592800732	4921.509066
346	0.8594602999	4918.35645
347	0.8596226124	4915.515469
348	0.8596671008	4914.736496
349	0.8597036811	4914.095896
350	0.8597548751	4913.199239
351	0.8599134268	4910.421188
352	0.8600432371	4908.145555
353	0.8600799456	4907.501848
354	0.8601599803	4906.098095
355	0.8602322311	4904.830521
356	0.8603413452	4902.915591
357	0.8604736184	4900.593222
358	0.8606056929	4898.273243
359	0.8607079217	4896.476769
360	0.8607807736	4895.196134
361	0.860897714	4893.139786
362	0.8610164562	4891.050869
363	0.8611629362	4888.472758
364	0.8611806786	4888.160392
365	0.8612646014	4886.682607
366	0.8613270465	4885.582731
367	0.8614705631	4883.053961
368	0.8615367515	4881.887277
369	0.8615936321	4880.884437
370	0.8617149988	4878.743977
371	0.8618794232	4875.842639
372	0.8619729836	4874.190953
373	0.8620342685	4873.108747
374	0.8620785635	4872.326409
375	0.8621973473	4870.227831
376	0.8623063292	4868.301627
377	0.8624126515	4866.421697
378	0.862449264	4865.774168
379	0.8625281655	4864.378421
380	0.8626161682	4862.821205
381	0.8626492634	4862.235453
382	0.8627029866	4861.284455
383	0.8628402849	4858.853182
384	0.8629861715	4856.268494
385	0.8630363031	4855.379989
386	0.8630999607	4854.251524
387	0.8631845817	4852.75103
388	0.8632505583	4851.580816
389	0.8632997454	4850.70821
390	0.863336219	4850.061049
391	0.8633910847	4849.087385
392	0.8634548384	4847.955749
393	0.8634872288	4847.380714
394	0.8635797654	4845.737512
395	0.8637503348	4842.707196
396	0.8638491748	4840.950347
397	0.8639113321	4839.845194
398	0.8639843693	4838.546276
399	0.8640932594	4836.60909
400	0.8641450812	4835.686892
401	0.8642509289	4833.802727
402	0.8642846838	4833.201711
403	0.8643758435	4831.578214
404	0.8644951548	4829.452528
405	0.8646400888	4826.869081
406	0.8646619783	4826.47878
407	0.864704317	4825.723772
408	0.8647481755	4824.941535
409	0.864814148	4823.764648
410	0.8649190494	4821.892716
411	0.8649948862	4820.538977
412	0.8650554829	4819.457013
413	0.8651800584	4817.231932
414	0.8652543497	4815.904503
415	0.8653165807	4814.792284
416	0.8653571779	4814.066576
417	0.8654280839	4812.79881
418	0.865473816	4811.980964
419	0.865523299	4811.095883
420	0.865645661	4808.906547
421	0.865727343	4807.444515
422	0.8657950026	4806.233134
423	0.8658474097	4805.294624
424	0.86591178	4804.141626
425	0.8659782466	4802.95079
426	0.8660137297	4802.314941
427	0.8660748379	4801.219702
428	0.8661010522	4800.749787
429	0.8661856433	4799.233102
430	0.8662396782	4798.264028
431	0.8662793227	4797.55291
432	0.8662958511	4797.256403
433	0.8663141707	4796.927739
434	0.8663347502	4796.558508
435	0.8664012534	4795.365131
436	0.8665046192	4793.509676
437	0.8665824415	4792.112265
438	0.8666740745	4790.466338
439	0.8667261002	4789.531592
440	0.8667830299	4788.508526
441	0.8668387692	4787.506642
442	0.866868916	4786.964681
443	0.8669288998	4785.886149
444	0.8669902912	4784.782054
445	0.8670750568	4783.257166
446	0.867160594	4781.717906
447	0.8672795572	4779.576313
448	0.8673281199	4778.701805
449	0.8673821876	4777.727973
450	0.8674834481	4775.903605
451	0.8675832105	4774.105546
452	0.8676780458	4772.395662
453	0.8677515194	4771.070508
454	0.867805193	4770.10223
455	0.8679216635	4768.000414
456	0.8680008876	4766.570212
457	0.8680993535	4764.792047
458	0.8681440794	4763.984137
459	0.8681654741	4763.597624
460	0.8682518108	4762.037561
461	0.8682651262	4761.796912
462	0.868388437	4759.567744
463	0.8684628698	4758.221669
464	0.8685214437	4757.162126
465	0.8685756546	4756.181294
466	0.868636167	4755.08621
467	0.8686844183	4754.212834
468	0.8687000888	4753.929155
469	0.8687393406	4753.218513
470	0.868758721	4752.867599
471	0.8687964266	4752.1848
472	0.8688489056	4751.234312
473	0.8689141014	4750.053235
474	0.8690160228	4748.206254
475	0.8690745862	4747.144666
476	0.8691279022	4746.177991
477	0.8691727316	4745.365036
478	0.8692112115	4744.667113
479	0.8693323384	4742.469524
480	0.8693790216	4741.622285
481	0.8694244065	4740.798464
482	0.8694717136	4739.939598
483	0.8695149581	4739.154354
484	0.8695393646	4738.711116
485	0.8695779227	4738.010793
486	0.8696703198	4736.332183
487	0.8697072968	4735.660241
488	0.8698290117	4733.447779
489	0.8698803637	4732.514023
490	0.8699502246	4731.243415
491	0.8699871005	4730.572591
492	0.8700670339	4729.118162
493	0.8701312076	4727.950166
494	0.8701727706	4727.193543
495	0.870240011	4725.969225
496	0.8703181341	4724.546356
497	0.8703988531	4723.075756
498	0.8704474605	4722.18997
499	0.8704779577	4721.634126
500	0.8704927145	4721.365143
501	0.8705345592	4720.602329
502	0.8706124919	4719.181315
503	0.870649338	4718.509318
504	0.8706923985	4717.723863
505	0.8707322188	4716.997395
506	0.870786099	4716.014246
507	0.8708801278	4714.298014
508	0.8709532386	4712.963149
509	0.8709876758	4712.33426
510	0.8710553383	4711.098372
511	0.8710871677	4710.516879
512	0.8712105177	4708.262715
513	0.8712473689	4707.589067
514	0.8712888238	4706.831146
515	0.8713997161	4704.803103
516	0.871500919	4702.9515
517	0.8715452383	4702.140407
518	0.8715744825	4701.605127
519	0.8716065231	4701.018594
520	0.8716526727	4700.173655
521	0.8716992988	4699.319836
522	0.871721739	4698.908855
523	0.8717761781	4697.91168
524	0.8718473679	4696.607361
525	0.8719072077	4695.510712
526	0.871963626	4694.476532
527	0.8720171635	4693.494949
528	0.8720684257	4692.554889
529	0.872117331	4691.657875
530	0.8721423252	4691.19937
531	0.8722002399	4690.136782
532	0.8722442797	4689.3286
533	0.8722955366	4688.387803
534	0.8723567095	4687.264754
535	0.8723842219	4686.759577
536	0.8724157613	4686.180392
537	0.8724729854	4685.12935
538	0.8725465396	4683.778027
539	0.8725813365	4683.138608
540	0.8726323364	4682.20129
541	0.8726658104	4681.585975
542	0.8726940589	4681.066653
543	0.8727123551	4680.730263
544	0.8727752963	4679.572856
545	0.8728597952	4678.018581
546	0.8729203537	4676.904349
547	0.8729578126	4676.214999
548	0.8730341698	4674.809496
549	0.8730737656	4674.080492
550	0.8731049595	4673.506097
551	0.8731557717	4672.570303
552	0.8731705732	4672.297673
553	0.8732002815	4671.750426
554	0.8732623125	4670.607565
555	0.8732912606	4670.07413
556	0.8733579819	4668.844401
557	0.8734075477	4667.930654
558	0.8734466368	4667.209918
559	0.8735080044	4666.078182
560	0.8735516449	4665.273199
561	0.8735774609	4664.796939
562	0.8735980128	4664.417757
563	0.8736165184	4664.076302
564	0.8736733993	4663.026614
565	0.87370738	4662.399415
566	0.8737496922	4661.618321
567	0.8737854961	4660.957269
568	0.8738153679	4660.405672
569	0.8738417805	4659.917895
570	0.8738671751	4659.44887
571	0.8738932791	4658.966692
572	0.8739530651	4657.862177
573	0.8739986675	4657.019519
574	0.8740628953	4655.832435
575	0.8741139928	4654.887813
576	0.8741423329	4654.363819
577	0.8741658255	4653.929407
578	0.8742054736	4653.196164
579	0.8742762055	4651.887777
580	0.8742877566	4651.674072
581	0.8743054392	4651.34691
582	0.8743398833	4650.709562
583	0.8743986003	4649.622869
584	0.8744273106	4649.091429
585	0.8744696342	4648.307886
586	0.87457775	4646.305725
587	0.8746119941	4645.671392
588	0.8746482687	4644.999349
589	0.8746613762	4644.756489
590	0.8747189861	4643.688922
591	0.8747746321	4642.657515
592	0.8748680868	4640.924803
593	0.8748989703	4640.35206
594	0.8749230837	4639.904821
595	0.8749611127	4639.199398
596	0.874997306	4638.527926
597	0.8750212959	4638.082803
598	0.8750886041	4636.833699
599	0.8751254	4636.150698
600	0.8751905784	4634.940618
601	0.8752278286	4634.248903
602	0.8752843592	4633.198962
603	0.8753169122	4632.59425
604	0.8753349626	4632.258907
605	0.8753634458	4631.729692
606	0.875405159	4630.954557
607	0.87543716	4630.35981
608	0.8754758936	4629.639834
609	0.8755420268	4628.410299
610	0.8756278485	4626.814232
611	0.8756600416	4626.215379
612	0.8756920019	4625.620781
613	0.875731087	4624.893527
614	0.8757752526	4624.071602
615	0.8758466027	4622.743463
616	0.8759049183	4621.657671
617	0.8759236606	4621.308648
618	0.875980582	4620.248489
619	0.8760732693	4618.521668
620	0.8761182262	4617.683862
621	0.8761996893	4616.165347
622	0.8762265514	4615.664514
623	0.8762849575	4614.575367
624	0.8763168691	4613.980178
625	0.8763654172	4613.07455
626	0.8764142686	4612.163083
627	0.8764529812	4611.440658
628	0.8764757782	4611.015185
629	0.8765261129	4610.075622
630	0.8765457361	4609.709277
631	0.8765877157	4608.925464
632	0.8766180828	4608.358388
633	0.876656634	4607.63838
634	0.8767099575	4606.642291
635	0.8767460944	4605.967127
636	0.8767913179	4605.122054
637	0.8768534872	4603.96007
638	0.876890602	4603.266229
639	0.8769109292	4602.886179
640	0.8769500421	4602.154813
641	0.8769867839	4601.467676
642	0.8770353249	4600.559718
643	0.877063946	4600.024276
644	0.8770909798	4599.518473
645	0.877107735	4599.204955
646	0.8771332032	4598.728361
647	0.8771843146	4597.771747
648	0.8772149696	4597.197906
649	0.8772659561	4596.243313
650	0.8772836007	4595.912917
651	0.8772977264	4595.648395
652	0.8773745535	4594.209442
653	0.8774484147	4592.825614
654	0.8775019491	4591.822358
655	0.8775273431	4591.346389
656	0.8775404033	4591.101578
657	0.8775787138	4590.383376
658	0.8776144646	4589.713061
659	0.8776352845	4589.322649
660	0.8776535732	4588.979676
661	0.8776931533	4588.237328
662	0.8777530957	4587.112847
663	0.877822903	4585.802958
664	0.8778611877	4585.084411
665	0.8778857687	4584.623003
666	0.8779166041	4584.044128
667	0.8779640623	4583.153052
668	0.877988128	4582.701126
669	0.8780083809	4582.320765
670	0.8780290932	4581.931746
671	0.8780483568	4581.569904
672	0.878077127	4581.029444
673	0.8780975672	4580.645425
674	0.8781383128	4579.879827
675	0.8781576396	4579.516637
676	0.8781852226	4578.998245
677	0.8782338381	4578.08443
678	0.8782502256	4577.776357
679	0.8783005857	4576.829492
